KinkyDungeonTrapBindingsRopeStrong,"The ropes wrap themselves tightly around your body!"
KinkyDungeonTrapBindingsRopeHoly,"The holy ropes secure themselves upon your body!"
KinkyDungeonTrapBindingsLeatherWeak,"The leather restraints attach themselves to your body!"
KinkyDungeonTrapBindingsCableWeak,"The high-tech cables wrap themselves over your body!"
KinkyDungeonTrapBindingsSlimeWeak,"The slime pours all over you!"
KinkyDungeonTrapBindingsLatex,"A giant cube of latex engulfs you!"
KinkyDungeonTrapBindingsLatexBubble,"A giant bubble of latex engulfs you and inflates, sealing you in!"
KinkyDungeonTrapBindingsLatexBall,"A giant latex ball swallows you and inflates, sealing around your neck!"
KinkyDungeonTrapBindingsObsidian,"A sinister power wraps itself around you and solidifies!"
KinkyDungeonTrapBindingsShadowLatex,"Dark magics swirl around you and solidify into shiny rubber!"
KinkyDungeonTrapBindingsCrystal,"Crystals grow and spread across your limbs!"
KinkyDungeonTrapBindingsMagicChainsWeak,"The magic chains wrap themselves around your body!"
KinkyDungeonTrapBindingsDress,"Your clothes are getting ripped away!"
KinkyDungeonTrapSleepDart,"You feel a prick as a small dart hits you, and you start feeling drowsy..."
KinkyDungeonTrapLustCloud,"You breathe in the gas, and a wave of pleasure hits your whole body."
KinkyDungeonTrapSPCloud,"You breathe in the gas, and feel lethargic..."

KinkyDungeonInventory,"Items"
KinkyDungeonReputation,"Rep"
KinkyDungeonMagic,"Spells"
KinkyDungeonMagicSpells,"Learn New Spells"
KinkyDungeonMagicSpellsQuick,"Click a spell to replace SPELLNAME with."
KinkyDungeonSpellNone,"Empty Slot"
KinkyDungeonMagicSpellsBack,"Back to Spellbook"
KinkyDungeonGame,"Return to Game"

KinkyDungeonSpellsPageAll,"Known Abilities"
KinkyDungeonSpellsPageUpgrade,"Spell Tree"
KinkyDungeonSpellsPageElements,"Elemental Spells"
KinkyDungeonSpellsPageConjure,"Conjuration Spells"
KinkyDungeonSpellsPageIllusion,"Illusion Spells"
KinkyDungeonSpellsPageUpgrades,"Upgrades"
KinkyDungeonSpellsPage3,"Perks"
KinkyDungeonSpellsPage4,"Perks II"
KinkyDungeonSpellsPage5,"Perks III"

KinkyDungeonSpellsPage,"pg. NUM/TOTAL"
KinkyDungeonSpellsPageNext,">"
KinkyDungeonSpellsPageBack,"<"
KinkyDungeonSpellsPageNextFast,">>>"
KinkyDungeonSpellsPageBackFast,"<<<"
KinkyDungeonSpellsLevels,"Spell Points: SPELLPOINTS"
KinkyDungeonSpellsNotEnoughLevels,"You need a higher level in SCHOOL magic to learn this spell."
KinkyDungeonSpellsNotEnoughPoints,"You need more spell points."
KinkyDungeonSpellsNotEnoughMana,"You don't have enough maximum mana to cast this spell!"
KinkyDungeonSpellsSchool,"School: "
KinkyDungeonSpellsSchoolElements,Elements
KinkyDungeonSpellsSchoolConjure,Conjuration
KinkyDungeonSpellsSchoolIllusion,Illusion
KinkyDungeonSpellsSchoolAny,Generic
KinkyDungeonSpellsSchoolUpgrade,Upgrade
KinkyDungeonSpellsSchoolSpecial,Special
KinkyDungeonSpellsBuy,"Learn Spell"
KinkyDungeonSpellsPoints,"Spell Points: "


KinkyDungeonMagicLevel,"Level: "
KinkyDungeonMagicCost,"Spell Point Cost: "
KinkyDungeonMagicManaCost,"Mana Cost: "

KinkyDungeonSpellEmpty,""
KinkyDungeonSpellRemove0,"Remove Spell 1"
KinkyDungeonSpellRemove1,"Remove Spell 2"
KinkyDungeonSpellRemove2,"Remove Spell 3"
KinkyDungeonSpellRemove3,"Remove Spell 4"
KinkyDungeonSpellRemove4,"Remove Spell 5"
KinkyDungeonSpellRemove5,"Remove Spell 6"
KinkyDungeonSpellRemove6,"Remove Spell 7"
KinkyDungeonSpell0,"Replace Spell 1"
KinkyDungeonSpell1,"Replace Spell 2"
KinkyDungeonSpell2,"Replace Spell 3"
KinkyDungeonSpell3,"Replace Spell 4"
KinkyDungeonSpell4,"Replace Spell 5"
KinkyDungeonSpell5,"Replace Spell 6"
KinkyDungeonSpell6,"Replace Spell 7"
KinkyDungeonSpellChoice0,"Current Spell 1: "
KinkyDungeonSpellChoice1,"Current Spell 2: "
KinkyDungeonSpellChoice2,"Current Spell 3: "
KinkyDungeonSpellChoice3,"Current Spell 4: "
KinkyDungeonSpellChoice4,"Current Spell 5: "
KinkyDungeonSpellChoice5,"Current Spell 6: "
KinkyDungeonSpellChoice6,"Current Spell 7: "

KinkyDungeonCheckpointLoreUnknown,???
KinkyDungeonCheckpointLoreDefault,Unfiled
KinkyDungeonCheckpointLoreCombat,Adventuring 101
KinkyDungeonCheckpointLoreHistory,History
KinkyDungeonCheckpointLoreSchool,Bondage Witchery
KinkyDungeonCheckpointLoreEnemy,Enemy Notes
KinkyDungeonCheckpointLoregrv,Graveyard
KinkyDungeonCheckpointLorecat,Catacombs
KinkyDungeonCheckpointLorejng,Overgrown
KinkyDungeonCheckpointLoretmp,Temple
KinkyDungeonCheckpointLoretmb,Tombs
KinkyDungeonCheckpointLorelib,Library
KinkyDungeonCheckpointLorecry,Crystal Cave
KinkyDungeonCheckpointLoreore,Orrery
KinkyDungeonCheckpointLorebel,Bellows
KinkyDungeonCheckpointLorecst,Coast
KinkyDungeonCheckpointLoreEjahl,Ejahl

KinkyDungeonLore29,"(A page from the Book of Aeons)|The 'Graveyard' is a peculiar place. Long ago, human beings lived and died just like the animals. When the Old Civilization existed, they would come to bury their dead in the Graveyard. It remains a mystery why so many of the former dead seem to be alive. Some say that when the Old Civilization cast the spell that spell which overcame Death, even those buried in their graves would rise again. Others simply say that there is a powerful necromancer who lives here, toying with the dead as if they were pets..."
KinkyDungeonLore30,"(A page from the Book of Aeons)|Beneath the Graveyard lies a relic of a former age, a network of tombs inhabited by the immortal followers of Bast. Very few were graced with this gift of immortality before the great archmagus, Sariel Vinlaga, stole this power from the gods and granted all humans with the power of immortality. The Bast followers are still set in their ways, hoping for a time when their Goddess will return and rebuild their glorious civilization."
KinkyDungeonLore31,"(A page from the Book of Aeons)|Some say the 'Catacombs' are older than time itself. When the Old Civilization began to study immortality, no one knew if it would be possible to bring back those who already died. The Catacombs therefore were used to store all of the remains of former humans, so that they too could be revived when the archmagus would finally make her breakthrough."
KinkyDungeonLore32,"(A page from the Book of Aeons)|They say that Archmagus Sariel Vinlaga studied in this very library. Having gathered together all of human knowledge, magical, spiritual, technological, she tasked her twelve lesser magi with the job of sorting and collating the wealth of knowledge she had acquired. No one knows why she suddenly abandoned it, or why it remains in such disrepair today."
KinkyDungeonLore33,"(A page from the Book of Aeons)|The Overgown Ruins remain a puzzle to scholars. Hardly any light comes through the cracks in the ceiling, and yet the area teems with life. It is known that the regenerative powers that keep humans from dying relies on an individual's own mana supply. So how do plants and beasts without mana survive? The devout say it is the Goddess of Restoration who preserves the jungle, but could it be that the Old Civilization developed a means of sustaining life underground? "
KinkyDungeonLore34,"(A page from the Book of Aeons)|The problem of Energy has plagued civilization for millenia. Before the leylines were discovered, humankind relied on natural sources of power such as rivers and firewood. When the Crystal Caves were discovered, a great revolution occurred. No longer reliant on natural sources, civilizations could tap the wellsprings of chaotic energy underground to power machinery like never seen before."
KinkyDungeonLore35,"(A page from the Book of Aeons)|The 'Lost Temple' as they call it, is a subject of great speculation. It seems that its creators worshipped only four creator goddesses, rather than all the Eight. It was perhaps abandoned several hundred years ago when a flood caused great panic, and it seems that this must have occurred before humanity was made immortal by the archmagus, as there are many remains still found inside."
KinkyDungeonLore36,"(A page from the Book of Aeons)|The Stars have been a mystery to scholars since the beginning of time. At one point, humans believed that every star was a god, and they made offerings by throwing sugar into the night, thinking that as the stars were innumerable, so were the grains of sugar that pleased humans so much. Religion has moved past that, but the Orrery remains a relic from a time when humanity worshipped the stars rather than the Eight."
KinkyDungeonLore37,"(A page from the Book of Aeons)|The 'Bellows' is the nickname given to the primitive facilities of the Old Civilization, buried deep beneath the ground. While much of it remains in disrepair, many of the Old Civilization's successors have attempted to keep it in good working order, as the technology is precious and impossible to replicate with modern methods. It seems that many of these successors have fallen prey to some delusions about its purpose, as much of the equipment preserved has little use aside from collecting prisoners."

KinkyDungeonLore0,"(Preface from the journal of Catherine Willows, well-known explorer who vanished in the dungeon 30 years ago) I am writing this journal in the off chance that I do not come back in my search for the Mistress' staff. If you find this, please make an effort to deliver it back to the surface for the good of all the young women lured by its secrets."
KinkyDungeonLore1,"(Pg. 24 from Catherine Willows' journal) Many who trowel the upper levels of the Mistress' tomb often ask rhetorically: 'Why are there weird kinky traps guarding treasure chests? Why not have real, deadly traps if the purpose is to dissuade intruders?'"
KinkyDungeonLore2,"(Pg. 25 from Catherine Willows' journal) ...They make a crucial mistake: The treasure chests aren't trapped. Rather, they are full of gold. And we know that gold is pleasing to the gods: our economy runs on it, and the gods only make interventions in our day-to-day affairs because we give them gold. Lesser gods, known as spirits, also love gold, but unlike the gods we know, these lesser spirits cannot consume gold on an altar in one fell swoop like the gods can. Therefore, they need to physically inhabit the place where the gold sits, slowly draining it of its pleasing essence."
KinkyDungeonLore3,"(Pg. 26 from Catherine Willows' journal) So the question is not 'why did somebody lay these traps.' The answer is that they are not traps at all. I surmise that the upper floors were once a place of offering for the dead. And when the old civilization perished and the entire complex sank into the ground, there was no longer anyone to drive the spirits away and keep them from inhabiting the upstairs. As for why there are so many restraints in general rather than your typical sort of spirits... well we know what the Mistress surrounded herself with."
KinkyDungeonLore4,"(The note starts with a drawing of a witch with many chains hanging from her body) She can block melee attacks with her chains. However, they conduct lightning and heat directly to her body, and I was able to take out her chains with bolt cutters."
KinkyDungeonLore5,"(The note starts with a drawing of a witch with lightning crackling from her fingertips) Water will cause her to short-circuit. I can't seem to hit her with lightning, though. She always redirects it."
KinkyDungeonLore6,"(The note starts with a drawing of a witch whose body is partly gelatinous) The slime is non-flammable and my attacks pass right through her body... Lightning and ice seem to be effective!"
KinkyDungeonLore7,"(The note is from a famous escape artist) Many restraints are applied quite tightly by a skilled rigger. Even removing it will be tough without thrashing around a bit to loosen it."
KinkyDungeonLore8,"(The note is from a famous escape artist) Anything can be unbuckled with enough patience. Having a finger extension such as a lockpick will help. Ultimately, though, what matters is that you have a calm state of mind, free from distraction and hopelessness."
KinkyDungeonLore9,"(The note is from a famous cartographer) In my lapse of judgement, I decided to borrow some mana from the nearby shrine to the Latex goddess. While there was no immediate response to my faux pas, I soon found myself pursued by a swarm of slimes!"
KinkyDungeonLore10,"(A letter between bandit leaders) One of my subordinates has been reporting a girl bound in heavy leather restraints running around. I told her that this is normal, people keep all kinds of servants around here. But definitely keep an eye out for intruders! Don't let them fool you!"
KinkyDungeonLore11,"(The note is a letter from the school of conjuration) We really would like to know... why did you summon a frog in the laboratory? People are wondering, you know. One of the student's projects got eaten."
KinkyDungeonLore12,"(You find a carving on the floor, a half-finished magic circle of celestial conjuration. Perhaps a cleric wished to call forth an angel for guidance, before realizing there was a shrine a short walk away, where she could contact the heavens much more easily.)"
KinkyDungeonLore13,"(It looks like a... receipt) Thank you for your offering to CELESTIAL COMMERCE. Please accept this fine-quality steel blade as compensation for your continued devotion and selflessness."
KinkyDungeonLore14,"(A note written in cursive) To whomever assaulted our courier and left them tied up here: The shrines of the Goddess of ILLUSION are NOT to be used in this manner. If you desire a subject for your lewd experimentations, please attempt to do so on one of the locals and for heaven's sake do not call up an angelic courier just so you may tie her up. It does not matter that she consented, nor that you paid, our couriers have responsibilities that they must attend to. Signed: HERONA, enforcer of the GODDESS of ILLUSIONS."
KinkyDungeonLore15,"(From an essay titled 'On Celestial Supply Chains') It is known that the heavens seek gold. We do not know why it is that the heavens seek it, but we do know that the Goddesses grant us fragments of their limitless power in exchange for this otherwise-useless metal we dredge up from the earth. They care about it so much that shrines are commonplace, each hosting an angelic courier lying in wait for any adventurer willing to part with hers."
KinkyDungeonLore16,"They say that the maiden who safeguards the graveyard is kind to her pets..."
KinkyDungeonLore17,"They thought they could have my legendary blade... but the fools forgot to tie my legs! I was able to Portal out of jail and into the hallway where they kept all my things!"
KinkyDungeonLore18,"I am writing this from inside prison. Who would have known they cared so much about me using a shrine? Sheesh."

KinkyDungeonLore19,"(A drawing of a bunch of zombies, ordered by danger level. Of note are a zombie surrounded by charms, a zombie surrounded by talismans, a zombie warrior with a sword, and... some kind of shrine maiden that you've never seen before)"

KinkyDungeonLore20,"(An excerpt from BONDAGE WITCHERY: A STUDENT'S GUIDE)|The first thing to understand is that tying someone up is difficult if they are not in a vulnerable position. If your opponent is vulnerable, then binding will be twice as effective!"
KinkyDungeonLore21,"(An excerpt from BONDAGE WITCHERY: A STUDENT'S GUIDE)|Once your opponent is nicely trussed up, you can break their will by tickling them with a Feather, Ice Cube, or Magic Wand. This will deal extra damage."
KinkyDungeonLore22,"(An excerpt from BONDAGE WITCHERY: A STUDENT'S GUIDE)|Bigger and more resilient opponents are much more effective at breaking out of your binds. Try to deal some damage to them to decrease the speed at which they struggle out of your restraints."
KinkyDungeonLore28,"(An excerpt from BONDAGE WITCHERY: A STUDENT'S GUIDE)|Many mages utilize magical runes to set traps. If you want to check for traps, try learning the spell 'Magical Sight' in the Illusion school."

KinkyDungeonLore23,"From Adventuring 101: A guide to combat|Your opponent will become vulnerable in many ways, such as missing you with an attack. You can also teleport to the other side of them when they are attacking you, and this will confuse them briefly.|Vulnerable enemies take extra damage, and are easier to tie up!"
KinkyDungeonLore24,"From Adventuring 101: A guide to combat|Drenching your opponents makes them more vulnerable to ice and electricity, but may increase their resistance to fire."
KinkyDungeonLore25,"From Adventuring 101: A guide to combat|Hitting enemies with melee damage while they are frozen will break the ice, but this also doubles the damage dealt by the attack."
